max_power,trm_len_6,engine_type_dissel,low_education_ind_0.0,marital_status_M,time_of_week_driven_weekday,time_driven_6am - 12pm,gender_F,veh_age_1,area_B,veh_age_4,veh_body_STNWG,agecat_3,area_A,veh_color_black,area_D,agecat_1,engine_type_hybrid,veh_color_yellow,agecat_2,veh_color_red,time_driven_6pm - 12am,veh_body_COUPE,veh_body_RDSTR,veh_body_UTE,veh_body_CONVT,driving_history_score,veh_body_HDTOP,veh_color_brown,claim_amt,claim_cnt,claim_sev,claim_freq,sample
125,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,107.0,0,0,0.0,0,,0.0,1|bld
183,0,0,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,128.0,0,0,0.0,0,,0.0,1|bld
99,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,108.0,0,0,0.0,0,,0.0,1|bld
190,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,85.0,0,0,0.0,0,,0.0,1|bld
103,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,130.0,0,0,0.0,0,,0.0,1|bld
186,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,86.0,0,0,0.0,0,,0.0,1|bld
227,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,101.0,1,0,0.0,0,,0.0,1|bld
88,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,123.0,0,0,0.0,0,,0.0,1|bld
171,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0,0,0,0.0,0,,0.0,1|bld
83,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.0,0,0,0.0,0,,0.0,1|bld
141,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,89.0,0,0,0.0,0,,0.0,1|bld
174,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,93.0,0,0,0.0,0,,0.0,1|bld
176,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,94.0,0,0,0.0,0,,0.0,1|bld
113,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,116.0,0,0,0.0,0,,0.0,1|bld
211,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,95.0,0,0,0.0,0,,0.0,1|bld
148,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.0,0,0,0.0,0,,0.0,1|bld
190,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,94.0,0,0,0.0,0,,0.0,1|bld
287,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,95.0,0,0,0.0,0,,0.0,1|bld
130,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,120.0,0,0,0.0,0,,0.0,1|bld
258,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83.0,0,0,0.0,0,,0.0,1|bld
254,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,70.0,0,0,0.0,0,,0.0,1|bld
115,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,104.0,0,0,0.0,0,,0.0,1|bld
136,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,92.0,0,0,0.0,0,,0.0,1|bld
165,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.0,0,0,0.0,0,,0.0,1|bld
183,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,81.0,0,0,0.0,0,,0.0,1|bld
124,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,113.0,0,0,0.0,0,,0.0,1|bld
85,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.0,0,0,0.0,0,,0.0,1|bld
105,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,128.0,0,0,0.0,0,,0.0,1|bld
124,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,127.0,0,0,0.0,0,,0.0,1|bld
197,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,84.0,0,0,0.0,0,,0.0,1|bld
172,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,94.0,0,0,0.0,0,,0.0,1|bld
128,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.0,0,0,0.0,0,,0.0,1|bld
154,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,110.0,0,0,0.0,0,,0.0,1|bld
92,1,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,103.0,0,0,0.0,0,,0.0,1|bld
109,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,119.0,0,0,0.0,0,,0.0,1|bld
163,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,116.0,0,0,0.0,0,,0.0,1|bld
74,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.0,0,0,0.0,0,,0.0,1|bld
155,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,116.0,0,0,0.0,0,,0.0,1|bld
183,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,116.0,0,0,0.0,0,,0.0,1|bld
199,0,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,97.0,0,0,0.0,0,,0.0,1|bld
75,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,101.0,0,0,0.0,0,,0.0,1|bld
185,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,73.0,0,0,0.0,0,,0.0,1|bld
125,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,119.0,0,0,0.0,0,,0.0,1|bld
83,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,111.0,0,0,0.0,0,,0.0,1|bld
99,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.0,0,0,0.0,0,,0.0,1|bld
153,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,113.0,0,0,0.0,0,,0.0,1|bld
89,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.0,0,0,0.0,0,,0.0,1|bld
195,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,74.0,0,0,0.0,0,,0.0,1|bld
174,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.0,0,0,0.0,0,,0.0,1|bld
168,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,104.0,0,0,0.0,0,,0.0,1|bld
251,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,91.0,0,1,0.0,0,,0.0,1|bld
64,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.0,0,0,0.0,0,,0.0,1|bld
133,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,106.0,0,0,0.0,0,,0.0,1|bld
150,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,119.0,0,0,0.0,0,,0.0,1|bld
160,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,107.0,0,0,0.0,0,,0.0,1|bld
117,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,116.0,0,0,0.0,0,,0.0,1|bld
169,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.0,0,0,0.0,0,,0.0,1|bld
185,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,84.0,0,0,0.0,0,,0.0,1|bld
103,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,105.0,0,0,0.0,0,,0.0,1|bld
113,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,98.0,0,0,0.0,0,,0.0,1|bld
123,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,113.0,0,0,0.0,0,,0.0,1|bld
158,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,95.0,0,0,0.0,0,,0.0,1|bld
112,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.0,0,0,0.0,0,,0.0,1|bld
79,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.0,0,0,0.0,0,,0.0,1|bld
95,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.0,0,0,0.0,0,,0.0,1|bld
196,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,103.0,0,0,0.0,0,,0.0,1|bld
102,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,74.0,0,0,0.0,0,,0.0,1|bld
237,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,123.0,0,0,0.0,0,,0.0,1|bld
164,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,96.0,0,1,0.0,0,,0.0,1|bld
190,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,90.0,0,0,0.0,0,,0.0,1|bld
376,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,55.0,0,0,0.0,0,,0.0,1|bld
130,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.0,0,1,0.0,0,,0.0,1|bld
211,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,118.0,1,0,0.0,0,,0.0,1|bld
109,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,106.0,0,0,0.0,0,,0.0,1|bld
174,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,112.0,0,0,0.0,0,,0.0,1|bld
166,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,103.0,0,0,0.0,0,,0.0,1|bld
281,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,74.0,0,0,0.0,0,,0.0,1|bld
199,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,70.0,0,1,0.0,0,,0.0,1|bld
197,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,96.0,0,0,0.0,0,,0.0,1|bld
207,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,107.0,0,0,0.0,0,,0.0,1|bld
189,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,107.0,0,0,0.0,0,,0.0,1|bld
253,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,94.0,1,0,0.0,0,,0.0,1|bld
145,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,69.0,0,0,0.0,0,,0.0,1|bld
103,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,110.0,0,0,0.0,0,,0.0,1|bld
178,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,93.0,0,0,0.0,0,,0.0,1|bld
94,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,0,0,0.0,0,,0.0,1|bld
164,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,106.0,0,0,0.0,0,,0.0,1|bld
202,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,110.0,0,0,0.0,0,,0.0,1|bld
125,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,93.0,0,0,0.0,0,,0.0,1|bld
169,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,103.0,0,0,0.0,0,,0.0,1|bld
102,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,101.0,0,0,0.0,0,,0.0,1|bld
126,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.0,0,0,0.0,0,,0.0,1|bld
107,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,101.0,0,0,0.0,0,,0.0,1|bld
191,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,106.0,0,0,0.0,0,,0.0,1|bld
174,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,96.0,0,0,0.0,0,,0.0,1|bld
158,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,98.0,0,0,0.0,0,,0.0,1|bld
126,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,107.0,0,0,0.0,0,,0.0,1|bld
76,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,105.0,0,0,0.0,0,,0.0,1|bld
108,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,75.0,0,0,0.0,0,,0.0,1|bld
114,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,96.0,0,0,0.0,0,,0.0,1|bld
114,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,97.0,0,0,0.0,0,,0.0,1|bld
157,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,55.0,0,0,0.0,0,,0.0,1|bld
188,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,110.0,0,0,0.0,0,,0.0,1|bld
170,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,112.0,0,0,0.0,0,,0.0,1|bld
309,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,0,0,0.0,0,,0.0,1|bld
247,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,93.0,0,0,0.0,0,,0.0,1|bld
171,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,108.0,0,0,0.0,0,,0.0,1|bld
103,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,125.0,0,0,0.0,0,,0.0,1|bld
159,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,111.0,0,0,0.0,0,,0.0,1|bld
177,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,90.0,0,0,0.0,0,,0.0,1|bld
135,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,112.0,0,0,0.0,0,,0.0,1|bld
294,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,96.0,1,0,0.0,0,,0.0,1|bld
109,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104.0,0,0,0.0,0,,0.0,1|bld
196,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,92.0,0,0,0.0,0,,0.0,1|bld
225,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,94.0,0,0,0.0,0,,0.0,1|bld
250,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,93.0,0,0,0.0,0,,0.0,1|bld
150,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,95.0,0,0,0.0,0,,0.0,1|bld
146,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,83.0,0,0,0.0,0,,0.0,1|bld
100,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,93.0,0,0,0.0,0,,0.0,1|bld
187,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,82.0,0,0,0.0,0,,0.0,1|bld
68,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,112.0,0,0,0.0,0,,0.0,1|bld
134,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,121.0,0,0,0.0,0,,0.0,1|bld
167,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,100.0,0,0,0.0,0,,0.0,1|bld
87,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,96.0,0,0,0.0,0,,0.0,1|bld
147,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,97.0,0,0,0.0,0,,0.0,1|bld
268,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,96.0,0,0,0.0,0,,0.0,1|bld
91,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,112.0,0,0,0.0,0,,0.0,1|bld
139,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.0,0,0,0.0,0,,0.0,1|bld
146,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,96.0,0,0,0.0,0,,0.0,1|bld
194,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,123.0,0,0,0.0,0,,0.0,1|bld
146,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,124.0,0,0,0.0,0,,0.0,1|bld
195,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,121.0,0,0,0.0,0,,0.0,1|bld
189,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,81.0,0,0,0.0,0,,0.0,1|bld
163,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,110.0,0,0,0.0,0,,0.0,1|bld
208,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,94.0,0,0,0.0,0,,0.0,1|bld
245,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,103.0,0,0,0.0,0,,0.0,1|bld
170,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,92.0,0,0,0.0,0,,0.0,1|bld
150,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,85.0,0,0,0.0,0,,0.0,1|bld
71,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,98.0,0,0,0.0,0,,0.0,1|bld
103,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,117.0,0,1,0.0,0,,0.0,1|bld
109,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,82.0,0,0,0.0,0,,0.0,1|bld
140,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,124.0,0,0,0.0,0,,0.0,1|bld
176,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,84.0,0,0,0.0,0,,0.0,1|bld
240,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.0,0,0,0.0,0,,0.0,1|bld
84,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,55.0,0,0,0.0,0,,0.0,1|bld
82,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,101.0,0,0,0.0,0,,0.0,1|bld
186,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,106.0,0,0,0.0,0,,0.0,1|bld
122,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,75.0,0,0,0.0,0,,0.0,1|bld
146,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.0,0,1,0.0,0,,0.0,1|bld
121,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.0,0,0,0.0,0,,0.0,1|bld
80,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,122.0,0,0,0.0,0,,0.0,1|bld
139,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,115.0,0,0,0.0,0,,0.0,1|bld
128,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,96.0,0,0,0.0,0,,0.0,1|bld
102,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,100.0,0,0,0.0,0,,0.0,1|bld
222,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,88.0,0,0,0.0,0,,0.0,1|bld
172,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,108.0,0,0,0.0,0,,0.0,1|bld
83,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96.0,0,0,0.0,0,,0.0,1|bld
178,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,126.0,0,0,0.0,0,,0.0,1|bld
197,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,84.0,0,0,0.0,0,,0.0,1|bld
111,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.0,0,0,0.0,0,,0.0,1|bld
79,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,136.0,0,0,0.0,0,,0.0,1|bld
144,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,137.0,0,0,0.0,0,,0.0,1|bld
245,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,105.0,0,0,0.0,0,,0.0,1|bld
156,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,91.0,0,0,0.0,0,,0.0,1|bld
124,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,140.0,0,0,0.0,0,,0.0,1|bld
139,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.0,0,0,0.0,0,,0.0,1|bld
201,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,118.0,0,0,0.0,0,,0.0,1|bld
157,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0,0,0,0.0,0,,0.0,1|bld
153,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,137.0,0,0,0.0,0,,0.0,1|bld
159,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,118.0,0,0,0.0,0,,0.0,1|bld
203,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.0,0,0,0.0,0,,0.0,1|bld
103,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,104.0,0,0,0.0,0,,0.0,1|bld
120,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,106.0,0,0,0.0,0,,0.0,1|bld
84,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,113.0,0,0,0.0,0,,0.0,1|bld
194,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,93.0,0,0,0.0,0,,0.0,1|bld
120,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83.0,0,0,0.0,0,,0.0,1|bld
180,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,82.0,0,0,0.0,0,,0.0,1|bld
253,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,85.0,1,0,0.0,0,,0.0,1|bld
122,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,118.0,0,0,0.0,0,,0.0,1|bld
105,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,103.0,0,0,0.0,0,,0.0,1|bld
