id,veh_value,exposure,veh_body,veh_age,gender,area,agecat,engine_type,max_power,driving_history_score,veh_color,marital_status,e_bill,time_of_week_driven,time_driven,trm_len,credit_score,low_education_ind
4160,6.82,0.239867813,SUV,4,M,E,2,petrol,176,102,yellow,M,0,weekday,6am - 12pm,12,654.0820305,0
18230,6.29,0.045645399,SUV,3,F,D,4,petrol,111,83,gray,M,1,weekend,12pm - 6pm,6,643.4637328,0
6511,5.18,0.866818799,STNWG,3,M,B,3,electric,165,100,blue,S,0,weekend,12pm - 6pm,12,644.0180044,0
2320,7.19,0.621348688,SUV,4,F,A,3,hybrid,120,78,black,S,1,weekday,12am - 6 am,12,636.4229636,0
9301,2.7700000000000005,0.276717813,STNWG,2,F,A,3,petrol,184,55,white,M,1,weekday,12pm - 6pm,6,652.5714657,0
3777,6.220000000000001,0.999364292,SEDAN,2,M,A,4,petrol,90,108,white,S,1,weekday,12pm - 6pm,12,634.5019324,1
8630,6.1000000000000005,0.344825529,SUV,3,F,D,4,petrol,118,65,green,M,0,weekday,6pm - 12am,12,642.0931399,0
1007,5.7700000000000005,0.092345282,SEDAN,1,M,D,3,hybrid,151,55,white,M,1,weekday,12pm - 6pm,12,671.5700606,0
18140,7.0,0.278529867,SEDAN,4,M,A,4,petrol,102,73,blue,M,1,weekday,12pm - 6pm,12,669.6596665,0
12742,5.11,0.571983062,STNWG,3,M,A,3,dissel,175,120,white,S,0,weekday,12pm - 6pm,12,657.9285166,0
4203,5.62,0.423198225,SEDAN,2,M,E,4,petrol,78,55,black,S,0,weekday,6am - 12pm,12,643.9107765,0
19123,7.03,0.419977862,SEDAN,4,M,B,5,hybrid,92,122,blue,S,0,weekday,12pm - 6pm,6,673.0095212,0
8166,6.2700000000000005,0.925901247,SUV,3,M,C,4,petrol,150,84,white,M,1,weekday,6am - 12pm,12,652.7806329,1
17702,6.5,0.541411998,SUV,3,F,B,2,dissel,107,123,black,S,0,weekday,6am - 12pm,12,648.4366622,0
4220,5.91,0.132188138,STNWG,4,F,F,4,petrol,197,101,black,S,1,weekday,6am - 12pm,6,647.5124842,0
12844,6.01,0.865194245,SUV,3,F,A,3,petrol,124,72,red,S,0,weekday,6pm - 12am,12,653.1068682,0
2248,6.44,0.280870866,SUV,3,F,B,6,petrol,170,75,white,S,1,weekday,12pm - 6pm,12,647.5186336,0
13715,5.61,0.924380509,UTE,1,M,D,4,petrol,266,73,white,S,1,weekday,6am - 12pm,12,645.5664788,1
17924,5.680000000000001,0.897171501,SUV,2,M,A,3,electric,175,60,yellow,S,1,weekday,6pm - 12am,12,651.5363374,1
2951,6.300000000000001,0.627696789,SUV,3,M,A,2,petrol,106,124,gray,S,1,weekday,12pm - 6pm,12,649.4465384,0
10672,7.16,0.507402442,SUV,4,M,C,6,petrol,188,81,brown,S,1,weekday,6am - 12pm,12,662.8648763,0
14665,4.95,0.635553625,SUV,1,M,B,6,petrol,171,91,blue,S,1,weekend,6am - 12pm,12,647.2426034,0
5674,6.8500000000000005,0.284443563,UTE,4,F,C,4,petrol,215,106,blue,M,0,weekday,6am - 12pm,12,637.5529617,0
19824,5.720000000000001,0.541619154,SUV,2,F,C,2,petrol,185,70,blue,S,1,weekday,6pm - 12am,12,645.9390927,0
3920,4.7,0.091489849,STNWG,3,F,E,1,petrol,169,55,white,M,1,weekday,12am - 6 am,6,671.153701,0
15527,3.29,0.499680066,STNWG,3,M,C,3,dissel,172,72,silver,S,1,weekday,12pm - 6pm,6,643.1330972,1
14742,6.4,0.495661831,SUV,3,M,B,3,hybrid,160,106,white,S,1,weekday,6am - 12pm,12,641.6956703,0
13095,6.53,0.059850334,STNWG,3,M,A,3,dissel,138,80,gray,S,1,weekday,6am - 12pm,6,643.6386433,0
14193,4.33,0.544998531,HDTOP,3,F,F,4,dissel,290,86,black,M,0,weekday,6pm - 12am,12,633.2364382,0
16241,5.92,0.891980095,SEDAN,1,F,C,2,petrol,155,72,white,S,0,weekday,6am - 12pm,12,646.2109745,1
128,6.6000000000000005,0.963672965,PANVN,3,F,C,5,dissel,110,77,gray,S,0,weekday,6am - 12pm,12,644.2009724,1
1356,5.0,0.256792587,STNWG,3,M,D,1,dissel,181,55,white,S,1,weekday,6pm - 12am,6,634.9585255,0
7412,6.08,0.575131811,SEDAN,3,M,A,5,petrol,139,137,gray,S,1,weekend,12pm - 6pm,12,637.2597162,0
18283,6.6000000000000005,0.706716515,SEDAN,3,F,B,2,hybrid,96,124,black,S,1,weekend,12pm - 6pm,12,637.7772466,0
17493,5.2700000000000005,0.487086867,UTE,2,M,D,5,petrol,211,92,gray,M,1,weekend,6am - 12pm,12,646.7925775,0
10884,6.970000000000001,0.128069815,SUV,4,M,C,1,petrol,104,80,white,M,1,weekend,6pm - 12am,12,644.7132246,0
10649,5.75,0.353091395,SUV,2,M,E,3,dissel,119,91,white,M,1,weekend,12pm - 6pm,12,643.3690612,0
6754,4.26,0.751593354,SUV,1,F,C,3,dissel,183,88,black,M,1,weekday,6am - 12pm,12,661.5603024,0
11946,5.98,0.544450346,STNWG,4,F,D,3,hybrid,189,96,red,M,0,weekday,6pm - 12am,12,668.8791105,0
10267,4.2700000000000005,0.510900679,STNWG,3,M,C,5,petrol,164,77,brown,S,0,weekend,6pm - 12am,12,641.4839571,0
10150,5.16,0.350802173,SUV,2,F,A,5,petrol,142,91,red,M,1,weekday,6am - 12pm,12,665.4848807,0
20623,7.0200000000000005,0.462611464,COUPE,4,M,C,1,dissel,254,55,white,S,1,weekday,6pm - 12am,12,634.2774001,0
14064,5.7,0.339056169,STNWG,3,M,B,4,petrol,181,87,silver,M,1,weekday,6pm - 12am,6,643.5829046,0
22591,4.66,0.490820016,TRUCK,3,F,B,1,petrol,350,55,yellow,S,1,weekday,6am - 12pm,12,639.7925203,0
5568,6.73,0.430977175,STNWG,4,F,E,4,hybrid,157,57,green,M,0,weekend,6pm - 12am,12,646.0731596,0
21921,6.32,0.051545676,SUV,3,F,C,6,hybrid,162,55,white,S,0,weekday,12pm - 6pm,6,655.1550957,0
15068,6.58,0.540271584,SEDAN,3,M,D,5,electric,138,95,white,S,1,weekday,12pm - 6pm,12,677.1800313,0
3878,3.3500000000000005,0.148015729,UTE,1,F,A,3,dissel,182,62,gray,M,1,weekday,12pm - 6pm,12,652.2612057,0
60,2.9000000000000004,0.295981392,STNWG,1,F,C,5,dissel,163,93,silver,S,1,weekend,6am - 12pm,6,637.0828975,0
12216,5.7700000000000005,0.045184278,STNWG,2,M,D,4,dissel,106,109,gray,M,0,weekday,12pm - 6pm,12,648.945016,0
7812,6.15,0.356502879,SEDAN,1,M,D,3,petrol,150,75,brown,M,1,weekday,6am - 12pm,12,654.9414196,0
3490,7.01,0.414409639,SEDAN,4,M,E,4,petrol,77,72,white,M,1,weekday,12pm - 6pm,12,645.8383735,0
17067,5.67,0.457773327,SUV,2,F,A,5,electric,152,71,yellow,S,0,weekday,12am - 6 am,12,652.3759773,0
8893,6.25,0.959038714,SEDAN,2,M,E,6,dissel,121,89,gray,S,1,weekday,12pm - 6pm,12,658.2704835,1
3841,7.180000000000001,0.656780545,SUV,4,M,A,5,petrol,110,128,gray,S,0,weekday,6am - 12pm,12,669.2427963,0
1164,5.61,0.670029343,SUV,2,F,C,4,petrol,139,66,gray,S,1,weekend,6am - 12pm,12,639.57592,0
2459,3.8800000000000003,0.182922915,STNWG,1,M,F,4,petrol,165,73,white,M,1,weekday,6pm - 12am,12,642.1672757,0
10953,4.33,0.459636768,TRUCK,3,F,F,2,petrol,397,81,white,S,1,weekday,12pm - 6pm,12,635.6467137,0
7364,6.12,0.802784197,SUV,3,F,A,2,petrol,138,100,green,M,0,weekday,12am - 6 am,12,643.5172678,0
20131,6.08,0.10173529,SEDAN,2,M,A,1,petrol,109,74,green,S,1,weekday,12pm - 6pm,12,685.8578423,0
14913,7.2,0.265019965,SUV,4,M,A,2,electric,120,75,white,S,1,weekday,6am - 12pm,12,635.2758877,0
14844,6.5600000000000005,0.775526424,SEDAN,3,M,A,2,petrol,94,65,gray,S,1,weekday,6pm - 12am,12,641.1580613,0
6706,7.13,0.206457422,UTE,4,F,B,6,petrol,251,62,red,S,0,weekend,12pm - 6pm,12,648.3275859,0
17164,4.73,0.638963667,STNWG,2,F,D,5,dissel,184,124,black,M,1,weekday,12am - 6 am,12,644.8134309,0
18802,7.16,0.162300835,TRUCK,4,F,A,2,dissel,350,66,black,S,0,weekday,12pm - 6pm,6,666.8645546,0
9042,6.09,0.499662088,SUV,2,M,E,6,petrol,195,91,black,M,0,weekday,12pm - 6pm,6,642.1084308,1
21130,5.67,0.315163562,SUV,2,M,B,3,petrol,164,71,black,M,0,weekday,12pm - 6pm,12,648.2980588,0
8519,6.2700000000000005,0.03577032,SUV,3,M,C,4,petrol,194,55,gray,S,0,weekday,12pm - 6pm,6,642.9505522,0
11752,5.890000000000001,0.04606143,SUV,2,M,A,4,electric,143,108,gray,S,0,weekday,12pm - 6pm,12,651.4432731,0
9669,2.5100000000000007,0.081282721,STNWG,1,M,F,1,dissel,163,144,brown,S,1,weekend,12pm - 6pm,6,645.5411225,0
4485,4.890000000000001,0.262419968,SUV,1,M,B,3,petrol,196,55,white,S,1,weekday,12am - 6 am,12,658.1106795,0
17628,6.720000000000001,0.700705955,SEDAN,3,F,C,6,petrol,71,72,brown,M,0,weekday,6am - 12pm,12,643.8705917,0
18295,6.16,0.624681679,SUV,3,M,C,2,hybrid,101,99,black,M,0,weekday,12pm - 6pm,12,643.8221996,0
8030,5.71,0.83908965,SUV,2,F,E,3,hybrid,180,60,green,S,1,weekday,12pm - 6pm,12,644.4860722,0
19135,6.83,0.314255604,SUV,4,F,A,5,petrol,131,92,silver,M,1,weekend,12pm - 6pm,12,659.9863475,0
22136,4.92,0.390799434,SUV,2,F,C,4,petrol,175,55,gray,M,1,weekday,12pm - 6pm,6,644.4545836,0
18299,6.84,0.536330335,SEDAN,3,F,A,5,petrol,128,65,gray,S,1,weekday,6pm - 12am,12,651.2999385,0
10903,5.210000000000001,0.49295048,STNWG,2,M,C,3,petrol,100,134,green,M,0,weekend,12pm - 6pm,6,653.5509334,1
15449,5.3100000000000005,0.234880424,STNWG,2,F,B,3,dissel,171,87,silver,S,1,weekday,12pm - 6pm,6,638.1463373,0
20494,5.91,0.479340185,SUV,2,F,B,4,petrol,124,99,black,M,0,weekday,12pm - 6pm,12,647.2061529,0
2141,6.36,0.612487675,HDTOP,4,F,A,3,petrol,276,69,black,S,1,weekend,12pm - 6pm,12,649.7582667,0
11844,5.15,0.991828288,SUV,2,M,A,3,petrol,179,83,red,S,0,weekday,12pm - 6pm,12,640.4572246,1
11584,4.210000000000001,0.126902514,STNWG,1,M,C,3,hybrid,104,102,gray,S,1,weekday,6am - 12pm,6,660.1690436,0
17105,6.04,0.669702569,HDTOP,4,M,B,3,petrol,253,95,white,M,1,weekday,6am - 12pm,12,639.3891859,0
9914,6.19,0.022265381,SEDAN,3,M,A,1,petrol,107,96,silver,M,0,weekday,12pm - 6pm,12,649.2737084,0
8690,6.24,0.056956831,SUV,3,F,A,3,dissel,196,86,gray,S,1,weekday,12pm - 6pm,12,655.7424355,0
611,5.95,0.297890414,SUV,2,F,B,4,petrol,167,88,blue,S,0,weekday,6am - 12pm,6,638.2735902,0
16329,3.5200000000000005,0.377118266,SUV,3,M,D,5,petrol,154,71,gray,S,0,weekday,6am - 12pm,6,639.3682993,0
3975,6.880000000000001,0.088611457,SUV,4,M,A,2,petrol,197,83,white,M,0,weekday,6am - 12pm,12,657.6360086,0
458,6.8500000000000005,0.294470608,SUV,4,M,B,2,petrol,179,55,black,S,1,weekday,12pm - 6pm,12,643.7825838,0
7168,6.1000000000000005,0.206691299,SEDAN,1,M,C,6,petrol,73,153,black,S,1,weekday,12pm - 6pm,12,662.2477174,0
2699,6.8500000000000005,0.37895179,SEDAN,4,M,A,2,petrol,84,79,yellow,S,0,weekday,6am - 12pm,12,647.7997428,0
644,6.680000000000001,0.205868312,SUV,4,F,C,3,petrol,148,91,yellow,S,0,weekday,12pm - 6pm,6,647.2920513,0
4967,5.5600000000000005,0.538481006,SEDAN,2,M,F,1,petrol,105,59,red,S,1,weekend,12pm - 6pm,12,656.2895783,0
3269,5.79,0.144443669,UTE,3,F,E,5,petrol,238,59,gray,S,1,weekday,12am - 6 am,12,654.9119348,0
4259,6.67,0.83425837,SEDAN,3,M,B,3,petrol,72,79,black,S,1,weekday,6am - 12pm,12,643.0992137,0
2859,4.98,0.074636369,STNWG,3,M,A,3,petrol,117,72,white,S,1,weekday,6am - 12pm,6,654.5565728,0
7370,5.43,0.690033044,SEDAN,2,M,C,3,petrol,88,92,red,S,0,weekend,6am - 12pm,12,642.6014269,0
15592,6.3500000000000005,0.142949759,SUV,4,M,A,4,dissel,141,78,green,M,1,weekday,6am - 12pm,12,643.823053,0
12431,5.5,0.354799995,SEDAN,2,M,D,4,petrol,111,88,silver,S,1,weekend,6am - 12pm,12,642.3952516,0
8198,5.92,0.391140832,SUV,3,M,D,2,petrol,108,134,black,S,1,weekday,6pm - 12am,12,648.5656469,0
12435,4.2700000000000005,0.104443652,STNWG,2,M,B,3,dissel,196,131,green,S,1,weekday,6am - 12pm,12,642.0265983,0
5181,6.59,0.570898492,SEDAN,3,F,C,3,petrol,77,87,white,M,1,weekday,12am - 6 am,12,649.8284013,0
19436,5.7700000000000005,0.074126438,SEDAN,1,M,B,2,dissel,91,93,black,S,1,weekend,12pm - 6pm,12,649.7589777,0
8073,5.87,0.138518467,SUV,3,F,A,5,petrol,173,106,gray,M,0,weekend,6am - 12pm,12,648.45115,0
18856,6.220000000000001,0.56345172,STNWG,4,F,E,3,petrol,151,65,silver,M,1,weekday,6am - 12pm,12,651.5199402,0
18868,6.73,0.703016585,STNWG,4,M,A,4,dissel,195,75,gray,S,1,weekday,6am - 12pm,12,645.45724,0
19229,6.15,0.840010273,SUV,3,M,C,6,petrol,153,69,green,M,1,weekday,12pm - 6pm,12,646.9805743,0
6537,7.11,0.238623198,SEDAN,4,F,C,3,electric,136,73,silver,S,1,weekend,12pm - 6pm,12,652.1640489,0
6000,5.59,0.247708265,STNWG,4,F,C,2,petrol,119,59,black,M,0,weekday,12pm - 6pm,12,660.7906084,0
2528,4.8100000000000005,0.087620699,SEDAN,1,F,C,6,petrol,98,60,black,S,1,weekday,6am - 12pm,12,645.4262577,0
11188,7.140000000000001,0.646240547,UTE,4,F,C,2,petrol,174,88,black,S,0,weekend,12pm - 6pm,12,651.4160383,0
2175,6.28,0.076687095,SUV,2,F,A,4,petrol,143,69,brown,M,1,weekday,6am - 12pm,12,642.022183,0
4519,5.2700000000000005,0.317168628,SEDAN,1,F,A,3,petrol,81,67,yellow,S,1,weekend,12pm - 6pm,12,639.9406037,0
10949,5.58,0.178311697,SUV,2,M,E,1,petrol,195,87,gray,S,0,weekday,12pm - 6pm,12,643.9337171,0
16538,5.540000000000001,0.494760223,SUV,3,F,A,3,electric,157,55,gray,M,0,weekend,6am - 12pm,12,642.4686244,0
13497,5.44,0.97689423,SUV,2,M,C,4,petrol,107,74,white,M,1,weekday,12pm - 6pm,12,683.5203982,1
21847,5.2,0.999375451,TRUCK,4,F,E,2,petrol,260,93,black,S,1,weekday,6pm - 12am,12,645.6122011,1
7859,6.01,0.194595298,SEDAN,2,F,A,6,petrol,117,118,silver,S,1,weekday,6am - 12pm,6,646.1032954,0
19036,5.130000000000001,0.3266389,SUV,4,M,B,4,dissel,145,66,black,M,1,weekday,12pm - 6pm,6,639.7335549,0
15519,5.220000000000001,0.677586777,SUV,1,M,C,2,petrol,136,106,silver,S,0,weekend,6pm - 12am,12,644.7949746,0
9850,4.19,0.846109987,SUV,1,M,B,1,petrol,190,88,brown,S,1,weekday,12pm - 6pm,12,651.9057634,0
14861,5.640000000000001,0.306314334,SUV,2,F,C,4,electric,206,90,gray,S,0,weekday,12pm - 6pm,6,643.3473426,0
6782,6.0600000000000005,0.619997369,UTE,4,F,D,5,petrol,169,59,green,M,1,weekday,12am - 6 am,12,643.1784506,0
3942,6.07,0.561187645,UTE,4,M,A,4,hybrid,264,55,gray,M,1,weekday,12pm - 6pm,12,646.3028377,0
1607,5.17,0.325677139,STNWG,3,M,C,4,dissel,185,76,blue,S,0,weekday,6pm - 12am,12,643.4046329,0
21118,6.59,0.543610339,TRUCK,4,M,E,2,dissel,220,98,blue,S,1,weekday,6am - 12pm,12,671.5363525,0
22340,5.5200000000000005,0.567919686,UTE,2,M,C,5,electric,199,93,white,S,1,weekday,6am - 12pm,12,640.9293389,0
6162,6.8100000000000005,0.113315518,SUV,4,F,D,5,petrol,180,109,blue,S,1,weekday,6pm - 12am,12,648.1197639,0
13692,6.75,0.249600826,SEDAN,3,F,B,2,petrol,87,57,white,M,1,weekday,6am - 12pm,6,670.4122001,0
361,6.34,0.19543824,SUV,3,F,C,2,petrol,191,60,brown,S,0,weekend,6am - 12pm,12,658.9621165,0
4529,6.28,0.287861609,STNWG,4,F,A,2,dissel,131,105,gray,S,1,weekend,12pm - 6pm,12,638.787387,0
21644,5.58,0.561582591,STNWG,4,M,C,2,dissel,118,96,silver,S,0,weekend,6pm - 12am,12,643.8345429,0
3342,4.32,0.372980788,MIBUS,3,M,D,5,petrol,157,92,white,S,1,weekend,6pm - 12am,6,641.7779397,0
3746,5.17,0.090643558,HDTOP,3,F,F,4,petrol,217,121,gray,S,1,weekday,12pm - 6pm,6,640.9922272,0
2200,6.24,0.148394994,SEDAN,3,M,E,4,petrol,110,61,white,S,1,weekday,12pm - 6pm,6,637.0748176,0
15546,4.93,0.548233021,UTE,1,M,E,4,petrol,152,72,red,M,1,weekday,6pm - 12am,12,649.9839783,0
11045,5.95,0.518149827,SUV,2,M,C,2,petrol,113,88,black,S,1,weekday,6am - 12pm,12,644.0816389,0
11012,7.050000000000001,0.074074545,STNWG,4,M,B,4,petrol,142,55,blue,M,0,weekday,12pm - 6pm,6,655.2182897,0
10480,3.21,0.999319965,STNWG,3,F,F,2,petrol,159,80,red,M,1,weekday,12pm - 6pm,12,657.51785,1
18117,6.51,0.813215549,SEDAN,4,M,C,4,electric,147,55,white,S,1,weekend,12pm - 6pm,12,693.7686062,0
22524,6.24,0.366940742,STNWG,4,F,B,4,dissel,151,56,blue,S,0,weekend,12pm - 6pm,12,644.249714,0
12574,5.48,0.559005843,SEDAN,2,M,A,3,petrol,143,118,silver,S,0,weekday,12pm - 6pm,12,644.1687281,0
460,5.8500000000000005,0.506553789,STNWG,4,F,C,4,dissel,166,86,gray,S,1,weekday,12pm - 6pm,12,649.1436147,0
12889,6.7,0.582151212,SUV,3,F,C,2,petrol,196,55,blue,S,1,weekday,12pm - 6pm,12,644.6905907,0
22014,6.08,0.548303785,SEDAN,1,M,B,4,petrol,132,80,green,M,0,weekday,12pm - 6pm,12,646.5874967,0
14967,5.12,0.665044725,PANVN,2,F,B,3,dissel,79,99,blue,S,0,weekday,6am - 12pm,12,641.1724171,0
11343,6.6000000000000005,0.413142702,UTE,4,F,B,1,petrol,215,59,silver,S,0,weekday,6pm - 12am,6,639.7067383,0
15424,3.0600000000000005,0.543842239,STNWG,2,F,C,3,petrol,116,70,silver,M,1,weekday,12pm - 6pm,12,650.6202979,0
20890,5.32,0.370474643,STNWG,3,M,C,3,petrol,113,117,black,M,0,weekend,6am - 12pm,6,647.8290728,0
4292,2.83,0.651228943,STNWG,1,M,F,2,petrol,148,87,white,S,0,weekday,6am - 12pm,12,652.8506222,0
8396,6.75,0.792015756,SEDAN,4,M,C,2,petrol,147,77,blue,S,1,weekday,6am - 12pm,12,645.1346961,0
8408,5.0200000000000005,0.169964884,SUV,1,F,D,5,dissel,105,77,gray,M,1,weekday,12pm - 6pm,12,651.0554187,0
1523,7.21,0.157431635,SUV,4,M,B,4,dissel,127,112,black,M,0,weekend,12pm - 6pm,12,655.9844989,0
22475,5.640000000000001,0.376739904,SEDAN,1,M,B,6,petrol,90,101,white,M,1,weekend,12pm - 6pm,12,642.6186863,0
14317,5.290000000000001,0.999369123,SEDAN,1,M,A,6,petrol,123,55,black,M,1,weekday,12pm - 6pm,12,643.9147274,1
19891,5.79,0.130561121,SUV,2,F,A,4,hybrid,130,55,black,M,0,weekend,6am - 12pm,12,643.3278834,0
15099,5.51,0.285626947,SUV,4,M,C,6,petrol,197,60,white,S,0,weekday,6am - 12pm,6,653.9855025,0
16619,5.680000000000001,0.20159199,SUV,2,F,B,4,hybrid,194,69,white,M,1,weekday,12pm - 6pm,12,637.5404316,0
11974,6.19,0.658359824,SUV,3,M,E,6,petrol,112,68,white,S,0,weekday,12pm - 6pm,12,642.8225915,0
9251,6.84,0.539021977,SEDAN,4,F,B,3,petrol,108,109,white,S,0,weekday,6am - 12pm,12,650.6382813,0
9170,6.74,0.063853972,STNWG,4,F,A,6,hybrid,106,80,gray,S,0,weekday,6am - 12pm,12,645.151165,0
8426,3.5700000000000003,0.760902854,STNWG,2,F,D,4,dissel,161,109,white,M,1,weekday,12pm - 6pm,12,642.9790909,0
4979,6.04,0.341412225,SEDAN,1,M,B,2,petrol,88,67,brown,S,1,weekday,12pm - 6pm,12,638.0966373,0
21313,5.45,0.033599208,TRUCK,3,F,A,2,dissel,372,88,gray,M,1,weekday,6am - 12pm,6,644.4790702,0
18044,6.300000000000001,0.084302768,SEDAN,2,M,B,4,petrol,119,109,green,M,1,weekend,12am - 6 am,12,646.0739572,0
14302,5.09,0.231923983,STNWG,3,F,C,4,petrol,130,101,black,S,1,weekday,12pm - 6pm,12,662.7724485,0
1442,4.5600000000000005,0.752346473,MIBUS,3,M,D,2,hybrid,157,55,white,S,1,weekend,12pm - 6pm,12,639.4650674,0
21413,4.9,0.291692736,STNWG,3,M,D,3,petrol,105,114,blue,M,1,weekday,12pm - 6pm,12,646.5825529,0
9712,5.57,0.116748682,STNWG,4,F,D,3,petrol,171,105,blue,S,1,weekday,6am - 12pm,12,644.2165316,0
7540,6.16,0.407923498,SEDAN,1,M,D,1,petrol,154,55,black,S,1,weekday,6pm - 12am,12,644.4833384,0
6881,6.0,0.249249483,SEDAN,2,F,C,5,petrol,157,96,white,S,0,weekday,12pm - 6pm,12,650.1936077,0
14295,4.36,0.511381557,MCARA,3,M,B,5,dissel,105,59,red,M,0,weekday,6am - 12pm,12,639.5366882,0
1809,6.28,0.77131366,SEDAN,3,M,C,4,petrol,120,126,black,M,0,weekday,6am - 12pm,12,642.623394,0
11505,6.380000000000001,0.843278889,PANVN,4,F,B,2,electric,110,135,gray,M,1,weekday,6am - 12pm,12,665.682169,0
21630,6.08,0.676002056,STNWG,4,M,F,2,petrol,126,91,white,M,0,weekday,12pm - 6pm,12,678.745917,0
20644,2.54,0.354358114,STNWG,1,M,C,4,dissel,175,70,white,S,1,weekday,6am - 12pm,12,638.4680742,0
6889,6.76,0.678602835,SEDAN,3,M,C,4,petrol,118,100,black,S,1,weekday,12pm - 6pm,12,652.6740505,0
19439,6.17,0.921028927,SUV,3,M,B,3,petrol,122,55,black,M,0,weekend,12pm - 6pm,12,649.6982945,1
22146,3.5900000000000003,0.361229248,UTE,1,F,B,2,petrol,216,82,green,S,1,weekday,6am - 12pm,12,663.1814306,0
19327,4.970000000000001,0.339052048,STNWG,2,F,C,4,dissel,158,76,gray,S,0,weekend,6am - 12pm,12,648.3180012,0
6232,4.98,0.40921113,SUV,2,M,C,4,electric,189,55,gray,S,0,weekday,6am - 12pm,12,649.3237782,0
13207,6.430000000000001,0.213615111,SUV,4,F,C,2,petrol,139,71,gray,M,0,weekday,6am - 12pm,6,671.872282,0
11258,5.16,0.1583121,SUV,2,M,C,4,petrol,156,108,gray,S,1,weekday,12pm - 6pm,6,677.590277,0
4915,4.630000000000001,0.211326719,STNWG,2,M,D,5,dissel,173,68,gray,S,0,weekday,12pm - 6pm,12,650.8666135,0
181,5.210000000000001,0.247712693,STNWG,3,M,C,4,dissel,113,65,gray,S,1,weekday,6am - 12pm,12,647.6639662,0
20680,3.1100000000000003,0.57842629,STNWG,1,F,F,4,dissel,151,98,white,S,1,weekday,12pm - 6pm,12,640.4645619,0
6238,4.4,0.411587055,STNWG,1,M,D,4,petrol,153,100,silver,S,1,weekday,6pm - 12am,12,644.109318,0
13766,4.85,0.304539931,STNWG,2,M,C,4,hybrid,156,73,gray,S,0,weekday,6am - 12pm,6,646.2133709,0
4549,5.78,0.839631703,UTE,4,M,D,4,dissel,211,110,black,M,1,weekend,6am - 12pm,12,647.4590235,0
10523,7.12,0.152351062,SEDAN,4,F,C,4,petrol,136,97,black,M,0,weekday,6am - 12pm,12,648.1348651,0
6189,7.19,0.423444435,SUV,4,F,B,6,petrol,104,82,gray,S,0,weekend,12pm - 6pm,6,638.8691269,0
8019,6.380000000000001,0.67765049,TRUCK,3,F,C,5,dissel,216,88,white,M,1,weekday,12pm - 6pm,12,666.0271049,0
1347,4.17,0.253986036,STNWG,3,F,C,5,dissel,123,69,black,M,0,weekday,6am - 12pm,6,647.8319512,0
19311,6.03,0.310643862,SUV,2,F,C,4,petrol,167,95,gray,S,0,weekday,12pm - 6pm,12,643.9382552,0
15351,7.57,0.999320841,STNWG,4,F,D,3,petrol,136,68,white,S,1,weekday,6am - 12pm,12,637.4659626,1
12888,6.430000000000001,0.07923157,SUV,3,M,C,6,petrol,166,113,gray,S,1,weekday,6pm - 12am,12,646.2993809,0
19216,7.0200000000000005,0.18971758,SEDAN,4,M,A,6,petrol,92,65,black,S,1,weekday,12pm - 6pm,12,672.4673583,0
10063,6.390000000000001,0.225996954,STNWG,3,F,A,3,petrol,102,60,gray,S,1,weekday,6am - 12pm,12,650.0762455,0
11026,4.03,0.453709028,STNWG,1,F,A,2,dissel,146,93,gray,S,1,weekday,6am - 12pm,12,652.0673884,0
14708,5.83,0.374981234,SUV,2,M,C,5,petrol,175,81,gray,S,1,weekday,6am - 12pm,12,669.1029417,0
18702,6.75,0.35780664,SEDAN,4,M,C,2,petrol,127,104,black,M,1,weekday,12pm - 6pm,12,644.9374323,0
21226,6.41,0.59163315,SUV,4,M,B,5,petrol,101,65,blue,M,1,weekend,12pm - 6pm,12,648.8831904,0
6129,5.630000000000001,0.524211828,UTE,3,F,F,1,petrol,253,119,white,S,1,weekday,6am - 12pm,12,649.3739368,0
14251,5.75,0.676687657,SUV,2,F,A,6,petrol,194,74,white,M,1,weekday,6am - 12pm,12,648.1653533,0
8523,6.82,0.232704436,SUV,4,M,C,3,petrol,134,88,green,S,0,weekday,12pm - 6pm,6,638.9265844,0
19254,3.0700000000000003,0.20165825,STNWG,2,M,E,4,petrol,157,78,brown,S,1,weekday,6am - 12pm,6,656.921286,0
12778,6.34,0.64909543,SUV,3,M,A,3,petrol,122,55,gray,S,0,weekend,6am - 12pm,12,645.3743047,0
10853,5.49,0.416195142,PANVN,2,F,A,2,dissel,65,72,brown,M,1,weekday,6pm - 12am,12,637.2087832,0
21485,6.2,0.144328918,SEDAN,2,M,C,4,dissel,116,110,black,M,1,weekday,12pm - 6pm,12,641.3445283,0
5215,7.15,0.953282865,SEDAN,4,M,B,5,electric,142,70,yellow,M,0,weekday,6am - 12pm,12,641.102181,1
4346,5.23,0.186837776,STNWG,3,F,C,4,dissel,137,123,red,S,1,weekend,6am - 12pm,6,650.8194115,0
18,7.24,0.221879662,SUV,4,M,D,3,dissel,182,85,white,S,1,weekend,12pm - 6pm,12,642.3811861,0
22220,6.19,0.088822478,SEDAN,1,M,A,3,petrol,147,56,gray,S,1,weekend,12pm - 6pm,6,647.3203521,0
656,4.2,0.067904269,STNWG,2,F,A,2,petrol,119,68,white,S,1,weekday,12pm - 6pm,6,647.0617417,0
12910,5.16,0.715406387,SEDAN,1,M,C,1,hybrid,77,101,black,S,1,weekday,6pm - 12am,12,709.3458503,0
