id,fold,sample,veh_value,exposure,veh_body,veh_age,gender,area,agecat,engine_type,max_power,driving_history_score,veh_color,marital_status,e_bill,time_of_week_driven,time_driven,trm_len,credit_score,low_education_ind,clm,numclaims,claimcst0
1,2,1|bld,5.800000000000001,0.362190934,SUV,2,F,B,1,hybrid,161,73.0,black,M,0,weekday,12pm - 6pm,6,646.516468959908,0.0,1,1,2023.198184
4297,3,1|bld,3.04,0.224498306,STNWG,1,M,D,4,dissel,176,62.0,silver,S,1,weekend,12pm - 6pm,12,649.7767605971682,0.0,0,0,0.0
4298,2,1|bld,3.74,0.079431901,RDSTR,1,F,A,2,dissel,347,88.0,black,S,1,weekend,12pm - 6pm,12,636.12225780903,0.0,0,0,0.0
4299,1,1|bld,1.37,0.660840208,STNWG,1,F,A,4,petrol,133,82.0,gray,M,0,weekend,6am - 12pm,12,660.0586584070255,0.0,0,0,0.0
4300,1,1|bld,5.890000000000001,0.846376644,SEDAN,2,M,A,6,petrol,106,76.0,blue,M,0,weekend,12pm - 6pm,12,651.009966324759,0.0,0,0,0.0
4301,3,1|bld,6.4,0.173170661,UTE,4,F,A,3,dissel,252,97.0,silver,S,1,weekday,6am - 12pm,12,671.9117880349814,0.0,0,0,0.0
4302,2,1|bld,3.89,0.128034504,STNWG,2,M,C,3,petrol,124,87.0,white,M,1,weekday,6am - 12pm,12,649.1385765798059,0.0,0,0,0.0
4303,4,2|val,5.24,0.940918063,STNWG,2,F,C,5,petrol,127,96.0,black,M,1,weekday,12pm - 6pm,12,646.5510973486419,1.0,0,0,0.0
4304,3,1|bld,5.680000000000001,0.419881369,SEDAN,2,M,B,5,petrol,148,121.0,black,S,0,weekend,12pm - 6pm,12,656.1852008238958,0.0,0,0,0.0
4305,4,2|val,6.16,0.4228526955,SEDAN,1,M,C,3,petrol,148,55.0,black,S,1,weekday,12pm - 6pm,6,649.6975421464657,0.0,0,0,0.0
4306,1,1|bld,6.65,0.991107216,SEDAN,3,M,A,3,petrol,130,97.0,silver,M,0,weekday,6am - 12pm,12,659.7412740677798,1.0,0,0,0.0
4307,4,2|val,6.67,0.289918447,SUV,3,M,D,6,petrol,193,113.0,white,S,0,weekend,6am - 12pm,12,648.5654731307978,0.0,0,0,0.0
4308,2,1|bld,6.07,0.1381704795,SEDAN,1,M,B,6,petrol,126,116.0,green,M,1,weekend,6am - 12pm,6,648.6280444689636,0.0,0,0,0.0
4309,3,1|bld,4.98,0.972162385,UTE,2,F,A,1,petrol,223,100.0,gray,M,0,weekday,12pm - 6pm,12,636.5865873252407,1.0,0,0,0.0
4310,3,1|bld,6.380000000000001,0.3311733355,SUV,3,M,C,2,electric,163,98.0,white,M,1,weekday,6am - 12pm,6,653.1537172116577,0.0,0,0,0.0
4311,2,1|bld,6.69,0.536319744,SEDAN,3,M,A,3,electric,85,99.0,green,M,1,weekday,6am - 12pm,12,639.8375013648595,0.0,0,0,0.0
4312,1,1|bld,5.66,0.370862972,SUV,2,M,B,3,petrol,177,87.0,white,M,1,weekday,12pm - 6pm,12,664.9413468966486,0.0,0,0,0.0
4313,1,1|bld,4.44,0.565439668,STNWG,3,F,D,1,petrol,135,92.0,gray,S,1,weekday,12pm - 6pm,12,648.8381033773865,0.0,0,0,0.0
4314,1,1|bld,6.2700000000000005,0.440345136,SUV,3,M,E,4,petrol,171,82.0,gray,M,1,weekday,12am - 6 am,6,660.2205221565378,1.0,0,0,0.0
4315,4,2|val,3.6700000000000004,0.036242906,UTE,1,F,D,1,petrol,262,72.0,white,M,1,weekday,12pm - 6pm,6,648.9645346665185,0.0,0,0,0.0
4316,2,1|bld,6.01,0.531180707,SEDAN,1,F,C,4,petrol,82,102.0,white,M,1,weekday,6am - 12pm,12,679.8190674868843,0.0,0,0,0.0
4317,2,1|bld,6.5200000000000005,0.742629622,STNWG,4,M,E,2,electric,111,100.0,gray,M,1,weekday,6pm - 12am,12,639.9321386625876,0.0,0,0,0.0
4318,2,1|bld,6.78,0.253053554,SEDAN,3,F,C,2,petrol,111,99.0,gray,S,1,weekday,6am - 12pm,12,636.8154744889483,0.0,0,0,0.0
4319,3,1|bld,6.140000000000001,0.589639346,STNWG,4,F,B,3,petrol,100,98.0,black,M,1,weekday,6pm - 12am,12,647.9277099818697,0.0,0,0,0.0
4320,1,1|bld,6.34,0.286663633,STNWG,3,M,E,4,dissel,125,127.0,red,M,1,weekday,12pm - 6pm,12,654.575487387056,0.0,0,0,0.0
4321,2,1|bld,2.7600000000000007,0.468208732,STNWG,1,M,A,2,petrol,104,100.0,white,S,1,weekday,12am - 6 am,6,648.6898988024957,1.0,0,0,0.0
4322,2,1|bld,6.33,0.0329860785,SEDAN,1,M,A,2,petrol,132,68.0,white,M,0,weekday,6pm - 12am,6,670.4191374821698,0.0,0,0,0.0
4323,2,1|bld,4.78,0.733726381,SEDAN,1,M,D,6,petrol,98,81.0,blue,S,1,weekend,12pm - 6pm,12,663.2638126121011,0.0,0,0,0.0
4324,1,1|bld,3.0300000000000002,0.775055813,STNWG,1,M,E,4,electric,102,88.0,red,S,0,weekday,12pm - 6pm,12,654.4251252914366,0.0,0,0,0.0
4325,1,1|bld,4.7,0.794132222,STNWG,3,F,C,2,petrol,104,102.0,green,S,1,weekday,12pm - 6pm,12,656.2993466164573,0.0,0,0,0.0
4326,3,1|bld,6.51,0.547575834,STNWG,4,F,D,4,petrol,102,116.0,gray,M,1,weekday,12pm - 6pm,12,660.6653497602974,0.0,0,0,0.0
4327,2,1|bld,3.8000000000000003,0.226229142,STNWG,2,F,A,5,petrol,160,88.0,white,M,1,weekday,6am - 12pm,12,665.6603809137428,0.0,0,0,0.0
4328,2,1|bld,4.87,0.198309121,SUV,1,F,C,3,electric,122,87.0,gray,S,0,weekday,12pm - 6pm,12,649.8778666294235,0.0,0,0,0.0
4329,3,1|bld,6.4,0.468978819,SUV,3,F,A,5,petrol,173,70.0,green,M,1,weekday,12pm - 6pm,6,670.6453244848556,1.0,0,0,0.0
4330,1,1|bld,3.0500000000000007,0.659196308,UTE,1,F,B,4,petrol,189,72.0,white,M,1,weekday,12pm - 6pm,12,641.3284774526302,0.0,0,0,0.0
4331,2,1|bld,3.7800000000000002,0.274474434,UTE,1,F,D,3,petrol,232,81.0,black,S,1,weekday,12pm - 6pm,12,655.1937348452727,0.0,0,0,0.0
4332,2,1|bld,4.59,0.294645569,SUV,1,F,B,4,petrol,122,96.0,white,S,0,weekday,6pm - 12am,6,643.536766181128,0.0,0,0,0.0
4333,4,2|val,6.3500000000000005,0.382567804,SEDAN,3,F,C,2,petrol,115,91.0,black,M,1,weekend,12pm - 6pm,12,670.295786150374,0.0,0,0,0.0
4334,2,1|bld,6.46,0.444382676,SUV,3,M,C,3,dissel,196,83.0,white,S,1,weekend,6am - 12pm,12,656.4123206160637,0.0,0,0,0.0
4335,2,1|bld,7.36,0.0576515425,TRUCK,4,F,F,6,petrol,374,77.0,blue,S,1,weekday,12pm - 6pm,6,643.2751707343143,0.0,0,0,0.0
4336,2,1|bld,5.79,0.099547643,SEDAN,1,M,D,3,hybrid,88,94.0,green,S,0,weekday,12pm - 6pm,12,644.0777070016901,0.0,0,0,0.0
4337,4,2|val,0.6400000000000006,0.40423237,STNWG,1,M,C,6,petrol,142,60.0,brown,S,1,weekday,6am - 12pm,12,640.9538731765035,0.0,0,0,0.0
4338,2,1|bld,6.3500000000000005,0.264941731,SEDAN,2,M,B,2,petrol,157,55.0,black,S,0,weekday,12pm - 6pm,12,643.7697089914077,0.0,0,0,0.0
4339,3,1|bld,2.59,0.627053287,STNWG,2,M,A,3,dissel,119,83.0,gray,S,1,weekday,6am - 12pm,12,651.4769139831293,0.0,0,0,0.0
4340,3,1|bld,4.86,0.576311708,STNWG,3,M,C,3,dissel,161,69.0,brown,M,1,weekday,12pm - 6pm,12,650.3192977659079,0.0,0,0,0.0
4341,1,1|bld,5.26,0.328443989,UTE,3,F,A,2,petrol,176,94.0,green,M,0,weekday,12pm - 6pm,6,655.5992390981111,0.0,0,0,0.0
4342,4,2|val,5.640000000000001,0.736575776,SEDAN,2,M,A,3,hybrid,101,91.0,white,M,1,weekend,12pm - 6pm,12,650.9160393462678,0.0,0,0,0.0
4343,4,2|val,5.61,0.378236671,PANVN,1,F,C,3,petrol,81,89.0,gray,S,1,weekday,6am - 12pm,12,650.260906750747,0.0,0,0,0.0
4344,2,1|bld,5.0200000000000005,0.476948197,SUV,1,F,C,4,dissel,159,90.0,black,M,0,weekday,12pm - 6pm,12,642.7774941923097,0.0,0,0,0.0
4345,1,1|bld,6.34,0.4671918935,STNWG,4,M,C,2,petrol,182,123.0,red,M,0,weekday,6am - 12pm,6,642.8536904619206,1.0,0,0,0.0
4346,3,1|bld,5.95,0.121511919,SUV,3,F,B,5,petrol,193,88.0,green,S,1,weekend,6am - 12pm,6,650.4300168080867,0.0,0,0,0.0
4347,2,1|bld,2.7,0.179415978,STNWG,1,M,E,2,petrol,167,78.0,yellow,S,1,weekday,12pm - 6pm,12,646.886989228771,0.0,0,0,0.0
4348,2,1|bld,1.7300000000000004,0.244516754,SUV,1,F,C,5,petrol,165,104.0,red,M,1,weekday,12pm - 6pm,12,652.4625826654511,0.0,0,0,0.0
4349,1,1|bld,4.970000000000001,0.3542276485,SUV,2,M,A,4,electric,195,83.0,blue,S,1,weekday,12pm - 6pm,6,655.9336349565716,0.0,0,0,0.0
4350,2,1|bld,5.91,0.346509041,HDTOP,3,F,B,3,petrol,276,106.0,black,S,1,weekday,6pm - 12am,6,650.8137836842659,0.0,0,0,0.0
4351,4,2|val,6.69,0.872055071,SEDAN,3,M,A,6,petrol,81,98.0,red,S,0,weekday,6am - 12pm,12,647.0665081731986,0.0,0,0,0.0
4352,2,1|bld,6.34,0.4996672065,HDTOP,4,F,C,2,dissel,224,126.0,yellow,M,0,weekday,12pm - 6pm,6,651.4763600741034,1.0,0,0,0.0
4353,2,1|bld,-6.18,0.3104573965,COUPE,1,M,A,2,petrol,194,55.0,black,S,1,weekend,12pm - 6pm,6,651.3675735913062,0.0,0,0,0.0
4354,3,1|bld,3.46,0.077639591,TRUCK,2,F,E,1,dissel,252,78.0,silver,S,1,weekday,6am - 12pm,6,643.630913404984,0.0,0,0,0.0
4355,2,1|bld,6.12,0.518530309,SUV,2,M,A,3,hybrid,137,144.0,black,M,0,weekday,12pm - 6pm,12,641.2613403498787,0.0,0,0,0.0
4356,2,1|bld,6.3100000000000005,0.970144344,STNWG,4,M,E,2,electric,127,100.0,blue,M,1,weekday,12pm - 6pm,12,654.796176133864,1.0,0,0,0.0
4357,3,1|bld,6.470000000000001,0.830977206,SEDAN,2,F,B,4,petrol,118,81.0,silver,M,0,weekday,12pm - 6pm,12,650.2312671429756,0.0,0,0,0.0
4358,2,1|bld,3.13,0.818827362,SUV,2,F,C,4,petrol,185,93.0,gray,S,1,weekday,12pm - 6pm,12,645.8000278244336,0.0,0,0,0.0
4359,2,1|bld,4.95,0.730819189,UTE,3,F,F,2,petrol,273,71.0,black,S,1,weekday,6am - 12pm,12,650.2072129339116,0.0,0,0,0.0
4360,2,1|bld,5.970000000000001,0.165789176,SEDAN,2,M,C,3,petrol,77,103.0,white,M,0,weekday,12pm - 6pm,12,658.9011139769593,0.0,0,0,0.0
4361,4,2|val,6.44,0.283596788,SEDAN,2,M,B,1,dissel,88,119.0,white,S,0,weekday,12pm - 6pm,12,650.2615111869396,0.0,0,0,0.0
4362,2,1|bld,5.92,0.194281746,SUV,3,M,C,4,petrol,194,114.0,black,S,1,weekend,6am - 12pm,12,645.6776871156385,0.0,0,0,0.0
4363,3,1|bld,6.0200000000000005,0.2509632515,COUPE,4,M,D,4,petrol,279,114.0,white,M,0,weekday,6am - 12pm,6,648.3408049629227,0.0,0,0,0.0
4364,1,1|bld,5.36,0.425898486,SUV,1,F,B,3,petrol,182,94.0,gray,M,1,weekday,6am - 12pm,6,644.9366471910713,0.0,0,0,0.0
4365,2,1|bld,6.17,0.822925286,SUV,3,M,A,4,petrol,120,107.0,brown,S,0,weekday,6am - 12pm,12,646.6948902696159,0.0,0,0,0.0
4366,1,1|bld,5.65,0.910050231,PANVN,2,F,C,5,electric,104,103.0,gray,S,1,weekday,6am - 12pm,12,653.9075432861728,1.0,0,0,0.0
4367,2,1|bld,5.720000000000001,0.4822419645,SEDAN,2,M,B,2,petrol,81,93.0,gray,S,1,weekday,6pm - 12am,6,663.0495444034541,1.0,0,0,0.0
4368,2,1|bld,7.16,0.715345165,SEDAN,4,F,C,6,hybrid,121,79.0,gray,M,0,weekday,12am - 6 am,12,639.9530846268149,0.0,0,0,0.0
4369,4,2|val,5.92,0.563600577,SEDAN,1,M,C,1,hybrid,98,92.0,black,S,1,weekday,12pm - 6pm,12,659.0139676646388,0.0,0,0,0.0
4370,2,1|bld,6.08,0.399065433,SEDAN,2,M,C,3,petrol,126,88.0,white,S,1,weekday,6pm - 12am,12,649.1540110588572,0.0,0,0,0.0
4371,4,2|val,6.37,0.328670231,SEDAN,2,M,B,4,petrol,120,84.0,black,M,1,weekday,6am - 12pm,12,649.8872839231542,0.0,0,0,0.0
4372,4,2|val,6.11,0.287790433,SEDAN,2,M,B,4,petrol,155,92.0,white,S,0,weekday,6am - 12pm,12,650.3853870465281,0.0,0,0,0.0
4373,2,1|bld,5.87,0.112888371,STNWG,2,M,C,3,dissel,206,116.0,gray,M,1,weekday,6am - 12pm,12,644.1784394027464,0.0,0,0,0.0
4374,2,1|bld,6.3500000000000005,0.1430812,SEDAN,3,M,C,4,petrol,82,104.0,gray,S,0,weekday,6am - 12pm,12,669.6107367359238,0.0,0,0,0.0
4375,4,2|val,6.2,0.424970954,MIBUS,4,M,A,3,dissel,159,131.0,gray,M,0,weekday,12pm - 6pm,12,641.9924435051023,0.0,0,0,0.0
4376,2,1|bld,2.8200000000000003,0.655356049,STNWG,2,F,C,1,dissel,205,69.0,gray,S,1,weekday,12pm - 6pm,12,661.7287582823633,0.0,0,0,0.0
4377,3,1|bld,5.7,0.144710321,UTE,3,F,E,3,hybrid,182,123.0,gray,M,1,weekend,6pm - 12am,12,646.9138499989963,0.0,0,0,0.0
4378,1,1|bld,5.94,0.977552889,SEDAN,3,M,C,1,petrol,136,95.0,gray,S,1,weekday,12pm - 6pm,12,655.2133465188116,1.0,0,0,0.0
4379,4,2|val,5.08,0.036835664,MIBUS,3,M,A,2,dissel,284,95.0,red,M,1,weekday,6am - 12pm,12,648.520374774533,0.0,0,0,0.0
4380,4,2|val,4.62,0.4019527645,SUV,1,M,E,3,petrol,126,95.0,gray,S,1,weekday,6am - 12pm,6,639.9312085941365,0.0,0,0,0.0
4381,3,1|bld,5.890000000000001,0.113457691,TRUCK,1,F,E,4,dissel,404,76.0,black,S,1,weekend,12pm - 6pm,12,656.0913949999597,0.0,0,0,0.0
4382,2,1|bld,5.79,0.536418678,SUV,2,F,C,5,petrol,107,88.0,brown,S,1,weekday,6am - 12pm,12,657.5622277504939,0.0,0,0,0.0
4383,4,2|val,3.42,0.824887064,UTE,1,F,B,1,dissel,161,85.0,black,S,1,weekday,12pm - 6pm,12,640.1273558932869,0.0,0,0,0.0
4384,2,1|bld,6.140000000000001,0.483441163,TRUCK,4,F,F,5,dissel,362,88.0,black,M,1,weekday,6am - 12pm,12,647.7890187480214,0.0,0,0,0.0
4385,3,1|bld,5.79,0.2071276605,SEDAN,2,M,A,4,petrol,122,116.0,brown,M,1,weekday,12pm - 6pm,6,653.4007517585894,0.0,0,0,0.0
4386,3,1|bld,4.93,0.61214177,SEDAN,1,M,C,2,petrol,107,104.0,black,M,1,weekday,6am - 12pm,12,641.8413608446475,0.0,0,0,0.0
4387,3,1|bld,5.8500000000000005,0.546268531,SUV,2,M,A,4,petrol,145,95.0,yellow,M,1,weekend,12pm - 6pm,12,650.8428043286399,0.0,0,0,0.0
4388,2,1|bld,6.29,0.289328363,SEDAN,3,M,C,5,electric,127,70.0,gray,M,1,weekday,6pm - 12am,6,663.9422146211551,0.0,0,0,0.0
4389,4,2|val,5.630000000000001,0.228571104,STNWG,4,M,B,4,petrol,114,99.0,green,S,1,weekend,6am - 12pm,12,661.818945064962,0.0,0,0,0.0
4390,2,1|bld,4.5,0.870721229,STNWG,3,F,F,2,petrol,135,90.0,blue,S,1,weekday,12pm - 6pm,12,640.6939681358092,0.0,0,0,0.0
4391,4,2|val,4.5600000000000005,0.499686325,STNWG,3,F,D,5,petrol,140,90.0,blue,M,0,weekend,12pm - 6pm,6,640.7208339970539,1.0,0,0,0.0
4392,1,1|bld,6.49,0.654223342,UTE,4,F,D,3,petrol,157,114.0,blue,M,0,weekday,6am - 12pm,12,647.1341777797419,0.0,0,0,0.0
4393,2,1|bld,7.19,0.176171301,SEDAN,4,M,A,3,electric,88,89.0,gray,S,1,weekend,12pm - 6pm,6,649.9631476699295,0.0,0,0,0.0
4394,2,1|bld,6.08,0.695087789,SUV,3,F,A,4,petrol,133,94.0,blue,M,0,weekend,6am - 12pm,12,641.5897516765156,0.0,0,0,0.0
4395,1,1|bld,5.43,0.288062212,SUV,2,F,C,2,electric,174,127.0,black,S,0,weekday,6am - 12pm,6,645.9949453396632,0.0,0,0,0.0
4396,2,1|bld,5.08,0.29807057,UTE,3,F,E,1,petrol,163,97.0,gray,M,0,weekend,12pm - 6pm,12,655.6709991322842,0.0,0,0,0.0
4397,3,1|bld,6.050000000000001,0.441791368,SUV,3,M,E,6,hybrid,108,92.0,gray,M,0,weekday,12am - 6 am,12,665.263694733002,0.0,0,0,0.0
4398,4,2|val,2.54,0.017979441,STNWG,1,F,F,3,dissel,163,77.0,red,M,1,weekday,6pm - 12am,12,668.1233283554219,0.0,0,0,0.0
4399,3,1|bld,5.720000000000001,0.318259688,SEDAN,1,M,C,2,petrol,71,92.0,red,S,1,weekday,6am - 12pm,12,651.0082687578147,0.0,0,0,0.0
4400,1,1|bld,5.2700000000000005,0.738464367,SEDAN,2,M,A,4,petrol,100,138.0,red,M,0,weekday,6am - 12pm,12,652.1408016726772,0.0,0,0,0.0
4401,1,1|bld,5.66,0.299893076,STNWG,4,F,C,4,dissel,163,115.0,white,S,1,weekday,12pm - 6pm,12,638.6528548862495,0.0,0,0,0.0
4402,1,1|bld,5.69,0.728271692,SUV,3,M,D,4,petrol,160,92.0,gray,M,1,weekend,12pm - 6pm,12,652.328538658032,0.0,0,0,0.0
4403,2,1|bld,6.09,0.147699369,SUV,3,F,A,6,petrol,175,95.0,blue,S,0,weekday,6am - 12pm,12,646.1174672666606,0.0,0,0,0.0
4404,2,1|bld,6.61,0.347901885,STNWG,4,M,C,4,dissel,181,91.0,black,M,1,weekday,6pm - 12am,12,649.6758908608309,0.0,0,0,0.0
4405,1,1|bld,5.83,0.226404472,SEDAN,2,M,C,6,hybrid,84,107.0,white,M,0,weekday,6am - 12pm,12,644.7969884025194,0.0,0,0,0.0
4406,3,1|bld,5.84,0.386238681,SEDAN,2,M,E,1,electric,147,62.0,white,M,1,weekday,12pm - 6pm,12,649.143334541885,0.0,0,0,0.0
4407,4,2|val,4.18,0.742028749,STNWG,1,M,A,5,hybrid,118,100.0,gray,M,0,weekday,6am - 12pm,12,643.0938660557812,0.0,0,0,0.0
4408,1,1|bld,6.550000000000001,0.1017009615,SEDAN,2,M,A,4,petrol,156,62.0,gray,S,0,weekday,12pm - 6pm,6,641.8102113931551,0.0,0,0,0.0
4409,2,1|bld,5.87,0.913747766,TRUCK,1,F,D,1,dissel,246,90.0,gray,M,0,weekday,12pm - 6pm,12,644.3331529805048,1.0,0,0,0.0
4410,4,2|val,6.15,0.917801821,SUV,3,F,B,3,electric,145,89.0,white,S,1,weekday,12pm - 6pm,12,650.3303043357304,1.0,0,0,0.0
4411,2,1|bld,6.23,0.205463966,PANVN,3,F,B,5,hybrid,83,87.0,blue,S,1,weekday,12pm - 6pm,12,645.3972855110629,0.0,0,0,0.0
4412,1,1|bld,5.08,0.069800672,UTE,3,F,D,2,petrol,267,93.0,white,M,0,weekend,12am - 6 am,6,654.8416175892847,0.0,0,0,0.0
4413,4,2|val,4.24,0.848424783,SUV,1,F,A,6,petrol,125,92.0,gray,M,1,weekday,12pm - 6pm,12,644.7970699923709,0.0,0,0,0.0
4414,4,2|val,3.9400000000000004,0.873855331,STNWG,2,M,F,2,dissel,156,55.0,brown,S,1,weekend,12pm - 6pm,12,636.1552493421938,0.0,0,0,0.0
4415,1,1|bld,3.5,0.146748726,STNWG,3,M,A,3,petrol,158,107.0,silver,M,1,weekday,6am - 12pm,6,661.009140171073,0.0,0,0,0.0
4416,1,1|bld,4.85,0.353486422,STNWG,3,M,A,3,hybrid,119,70.0,black,M,0,weekend,6pm - 12am,6,649.4000796025576,0.0,0,0,0.0
4417,3,1|bld,5.880000000000001,0.154387263,SEDAN,2,M,C,3,petrol,101,75.0,blue,M,0,weekend,6am - 12pm,12,649.1023553305959,0.0,0,0,0.0
4418,4,2|val,-0.009999999999999787,0.1361348365,SUV,2,F,B,3,petrol,105,91.0,black,S,1,weekend,12pm - 6pm,6,641.2472248583031,0.0,0,0,0.0
4419,1,1|bld,4.5,0.150668397,COUPE,1,M,D,4,electric,234,89.0,silver,S,1,weekday,12pm - 6pm,6,657.8424435531398,0.0,0,0,0.0
4420,3,1|bld,5.53,0.980631812,STNWG,4,M,C,2,dissel,183,123.0,silver,M,1,weekday,6am - 12pm,12,641.7805610453181,1.0,0,0,0.0
4421,4,2|val,6.07,0.786908106,UTE,4,M,D,2,petrol,259,105.0,gray,S,0,weekday,12pm - 6pm,12,643.6963324087093,0.0,0,0,0.0
4422,2,1|bld,5.57,0.390631891,SUV,2,F,B,6,petrol,157,91.0,blue,S,1,weekday,6am - 12pm,6,649.1243703747815,0.0,0,0,0.0
4423,4,2|val,6.470000000000001,0.18772304,SUV,3,F,A,4,petrol,171,84.0,green,S,0,weekday,6pm - 12am,12,657.974436588617,0.0,0,0,0.0
4424,2,1|bld,5.92,0.65406664,SEDAN,1,M,E,6,petrol,71,70.0,gray,M,0,weekday,12pm - 6pm,12,651.0518308070687,0.0,0,0,0.0
4425,2,1|bld,6.15,0.3150072795,SEDAN,2,M,A,3,petrol,129,91.0,black,M,1,weekend,6am - 12pm,6,649.7803258501029,0.0,0,0,0.0
4426,2,1|bld,3.97,0.180510622,STNWG,3,M,D,2,petrol,171,124.0,blue,S,1,weekend,12pm - 6pm,12,656.6700703285524,0.0,0,0,0.0
4427,3,1|bld,4.75,0.930678899,SUV,1,F,B,2,petrol,105,68.0,white,M,1,weekday,12pm - 6pm,12,651.4398313005483,1.0,0,0,0.0
4428,4,2|val,6.36,0.30104181,STNWG,4,F,C,4,dissel,159,117.0,gray,M,0,weekday,12am - 6 am,12,640.5499179584689,0.0,0,0,0.0
4429,1,1|bld,5.11,0.082735152,STNWG,3,F,C,4,petrol,108,99.0,black,M,1,weekday,6am - 12pm,12,678.5695996991903,0.0,0,0,0.0
4430,4,2|val,4.45,0.4159216145,SUV,2,F,A,1,petrol,187,92.0,gray,M,0,weekday,6am - 12pm,6,640.2882741833978,0.0,0,0,0.0
4431,1,1|bld,6.5600000000000005,0.619200671,SEDAN,3,M,E,4,petrol,97,97.0,green,M,1,weekday,12am - 6 am,12,647.9754656980933,0.0,0,0,0.0
4432,3,1|bld,4.640000000000001,0.114107532,STNWG,3,F,C,3,petrol,116,93.0,black,M,1,weekday,12pm - 6pm,12,645.3324964220533,0.0,0,0,0.0
4433,2,1|bld,4.93,0.098459658,STNWG,3,F,C,3,electric,126,71.0,gray,M,1,weekday,12pm - 6pm,12,649.2896609318645,0.0,0,0,0.0
4434,1,1|bld,6.57,0.501855516,SUV,3,M,A,4,petrol,101,101.0,blue,M,1,weekend,12pm - 6pm,12,642.0388264280648,0.0,0,0,0.0
4435,3,1|bld,6.17,0.574291331,UTE,4,F,E,3,dissel,226,116.0,yellow,M,1,weekday,12am - 6 am,12,649.3273221821872,0.0,0,0,0.0
4436,3,1|bld,6.23,0.579136194,SEDAN,2,F,C,3,petrol,139,84.0,red,S,0,weekday,6pm - 12am,12,662.9034314918197,0.0,0,0,0.0
4437,1,1|bld,5.95,0.468687902,SEDAN,2,F,C,3,petrol,98,110.0,silver,S,0,weekday,6am - 12pm,12,643.8824137891497,0.0,0,0,0.0
4438,1,1|bld,6.28,0.1465526845,SEDAN,3,F,A,4,petrol,73,74.0,black,M,0,weekday,12pm - 6pm,6,648.8147211570689,0.0,0,0,0.0
4439,2,1|bld,3.37,0.088366302,TRUCK,1,M,C,3,petrol,205,81.0,red,M,1,weekday,6am - 12pm,12,712.4831488056543,0.0,0,0,0.0
4440,1,1|bld,6.180000000000001,0.031709581,SEDAN,1,M,C,4,petrol,131,116.0,blue,M,1,weekday,6am - 12pm,12,674.2303455998505,0.0,0,0,0.0
4441,3,1|bld,4.130000000000001,0.382893297,UTE,1,F,B,2,petrol,220,75.0,white,S,1,weekday,12pm - 6pm,12,661.4061343734127,0.0,0,0,0.0
4442,4,2|val,4.050000000000001,0.2482981965,TRUCK,2,F,F,5,dissel,282,86.0,black,S,1,weekday,6am - 12pm,6,646.2067450518862,0.0,0,0,0.0
4443,1,1|bld,6.220000000000001,0.255084579,SUV,3,F,A,6,hybrid,177,90.0,gray,M,0,weekend,12am - 6 am,12,641.8790770634365,0.0,0,0,0.0
4444,3,1|bld,1.4500000000000002,0.325825497,SUV,1,M,C,4,petrol,176,77.0,black,S,1,weekend,12pm - 6pm,12,648.0261368213803,0.0,0,0,0.0
4445,2,1|bld,6.17,0.184100975,SEDAN,1,M,A,4,dissel,102,93.0,gray,S,0,weekday,6pm - 12am,12,660.5314001952692,0.0,0,0,0.0
4446,1,1|bld,5.91,0.976520989,SUV,3,F,D,5,petrol,112,87.0,gray,S,1,weekday,6am - 12pm,12,659.9852741639045,1.0,0,0,0.0
4447,3,1|bld,5.890000000000001,0.108375178,SEDAN,3,M,B,1,petrol,144,97.0,blue,S,0,weekday,6am - 12pm,12,651.5050696477405,0.0,0,0,0.0
4448,3,1|bld,5.76,0.0719619365,SUV,2,F,C,5,electric,117,104.0,black,M,1,weekday,12pm - 6pm,6,643.1517066751315,0.0,0,0,0.0
4449,4,2|val,5.59,0.065015446,PANVN,3,F,A,1,dissel,107,120.0,black,S,1,weekday,12pm - 6pm,12,648.1914048209607,0.0,0,0,0.0
4450,1,1|bld,5.32,0.208681255,SUV,1,M,E,2,petrol,130,115.0,gray,M,1,weekday,6am - 12pm,12,643.9164096459945,0.0,0,0,0.0
4451,1,1|bld,3.6100000000000003,0.556027268,UTE,1,F,C,2,petrol,232,90.0,silver,M,1,weekday,12am - 6 am,12,643.8723051027168,0.0,0,0,0.0
4452,2,1|bld,5.8100000000000005,0.645984515,SEDAN,1,M,B,4,petrol,86,102.0,green,M,0,weekday,6am - 12pm,12,652.7469643847164,0.0,0,0,0.0
4453,1,1|bld,6.16,0.421902368,SEDAN,1,M,C,2,petrol,72,111.0,blue,S,1,weekday,12pm - 6pm,12,661.7202102627037,0.0,0,0,0.0
4454,3,1|bld,5.96,0.208397586,SUV,3,M,B,4,hybrid,164,123.0,white,S,0,weekday,6pm - 12am,12,647.4227612682316,0.0,0,0,0.0
4455,2,1|bld,4.41,0.873785011,UTE,2,F,D,2,dissel,257,76.0,blue,M,0,weekday,6pm - 12am,12,652.2030252841528,0.0,0,0,0.0
4456,1,1|bld,5.51,0.856972532,HDTOP,3,F,C,4,petrol,281,107.0,white,S,1,weekday,12pm - 6pm,12,641.9436477677202,0.0,0,0,0.0
4457,3,1|bld,4.83,0.237335755,STNWG,2,M,B,4,dissel,177,92.0,black,S,1,weekday,6am - 12pm,12,663.7963810427192,0.0,0,0,0.0
